id,name,display_name,formatted_address,short_formatted_address,postal_code,latitude,longitude,rating,user_rating_count,price_level,price_range_start,price_range_start_currency,price_range_end,price_range_end_currency,primary_type,takeout,delivery,dine_in,curbside_pickup,reservable,serves_breakfast,serves_lunch,serves_dinner,serves_beer,serves_wine,serves_brunch,serves_vegetarian_food,outdoor_seating,live_music,menu_for_children,serves_cocktails,serves_dessert,serves_coffee,good_for_children,allows_dogs,restroom,good_for_groups,good_for_watching_sports,accepts_debit_cards,accepts_cash_only,accepts_nfc,free_parking_lot,free_street_parking,valet_parking,wheelchair_accessible_parking,wheelchair_accessible_entrance,wheelchair_accessible_restroom,wheelchair_accessible_seating
ChIJJ91wx65ZwokRnjW2e69Imic,places/ChIJJ91wx65ZwokRnjW2e69Imic,Stout NYC,"133 W 33rd St, New York, NY 10001, USA","133 W 33rd St, New York",10001,40.749966,-73.98986599999999,4.2,3250,PRICE_LEVEL_MODERATE,20,USD,30,USD,Bar,True,True,True,,True,,,,True,True,,,,False,,True,,,False,False,True,True,True,True,False,True,False,True,False,False,True,,
ChIJHU7HaGVZwokRSGEGl32DHi0,places/ChIJHU7HaGVZwokRSGEGl32DHi0,Samwoojung,"138 W 32nd St, New York, NY 10001, USA","138 W 32nd St, New York",10001,40.749023900000005,-73.9903145,4.4,333,PRICE_LEVEL_EXPENSIVE,30,USD,50,USD,Korean Restaurant,True,True,True,False,True,,True,True,True,False,True,False,False,False,False,True,True,False,,,True,True,False,,False,,,,,False,,,
ChIJM8GuI69ZwokR3BbXDomZSAA,places/ChIJM8GuI69ZwokR3BbXDomZSAA,Pennsylvania 6,"132 W 31st St, New York, NY 10001, USA","31 Penn Plaza, 132 W 31st St, New York",10001,40.7483333,-73.99083329999999,4.3,1032,PRICE_LEVEL_MODERATE,30,USD,50,USD,American Restaurant,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,False,True,True,True,True,False,False,,,False,,True,True,True
ChIJQ7BscGVZwokRVahgtuMXV1c,places/ChIJQ7BscGVZwokRVahgtuMXV1c,Bourbon and Branch,"155 W 33rd St, New York, NY 10001, USA","155 W 33rd St, New York",10001,40.75030160000001,-73.9904585,4.4,303,,20,USD,30,USD,Bar & Grill,True,,True,,True,True,True,True,True,True,True,,False,,,True,True,True,,,True,True,True,True,False,,,,False,False,True,True,True
ChIJ242eBYVZwokRcFKdGk_pA9U,places/ChIJ242eBYVZwokRcFKdGk_pA9U,Five Iron Golf,"883 6th Ave 3rd floor, New York, NY 10001, USA","The Continental NYC, 883 6th Ave 3rd floor, New York",10001,40.748401799999996,-73.9892996,4.9,305,,,,,,Golf Course,,,,,,,,,,,,,,,,,,,True,,True,,,,,,,,,,True,True,True
ChIJ3xjWra5ZwokR5kFS0yuQBnw,places/ChIJ3xjWra5ZwokR5kFS0yuQBnw,McDonald's,"Across From Msg, 429 7th Ave, New York, NY 10001, USA","Across From Msg, 429 7th Ave, New York",10001,40.750544,-73.990724,3.8,2294,PRICE_LEVEL_INEXPENSIVE,1,USD,10,USD,Fast Food Restaurant,True,True,True,,,True,True,True,,,,,,,True,,True,True,,False,,True,,True,False,True,True,,False,,True,True,True
ChIJnT6gRalZwokR6yeU__dE_3Y,places/ChIJnT6gRalZwokR6yeU__dE_3Y,Burger King,"1313 Broadway, New York, NY 10001, USA","1313 Broadway, New York",10001,40.750211,-73.988176,3.6,1197,PRICE_LEVEL_INEXPENSIVE,10,USD,20,USD,Fast Food Restaurant,True,True,True,,,True,True,True,False,False,,,False,,True,,True,True,True,False,True,True,,True,False,True,,,False,False,,True,
ChIJQXcT3URZwokR1nKfCjMyd_c,places/ChIJQXcT3URZwokR1nKfCjMyd_c,Wooga NYC,"371 7th Ave, New York, NY 10001, USA","371 7th Ave, New York",10001,40.7488368,-73.99191040000001,4.8,488,PRICE_LEVEL_MODERATE,20,USD,30,USD,Korean Restaurant,True,True,True,False,True,,True,True,True,True,,,False,False,False,True,False,,,,True,True,,True,False,True,,,,False,False,False,False
ChIJ8587uK5ZwokRhBVe6xxdXrw,places/ChIJ8587uK5ZwokRhBVe6xxdXrw,Féile,"131 W 33rd St, New York, NY 10001, USA","131 W 33rd St, New York",10001,40.7499629,-73.9896857,4.4,1173,PRICE_LEVEL_MODERATE,20,USD,30,USD,Restaurant,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,False,False,True,True,True,True,False,True,False,,False,False,True,True,True
ChIJF7Ivn9pZwokRiNcopJGB77g,places/ChIJF7Ivn9pZwokRiNcopJGB77g,Paris Baguette,"371 7th Ave, New York, NY 10001, USA","371 7th Ave, New York",10001,40.748813299999995,-73.99187719999999,4.4,430,PRICE_LEVEL_MODERATE,1,USD,10,USD,Bakery,True,True,False,,,True,,,,,,,,,,,,True,,,,,,True,False,True,,,,False,True,,
ChIJWV3KRQBZwokRZlT-Om1I_1E,places/ChIJWV3KRQBZwokRZlT-Om1I_1E,Roberta’s,"One Penn Plaza, Plaza 33 East, New York, NY 10119, USA","One Penn Plaza, Plaza 33 East, New York",10119,40.750707,-73.99157799999999,4.4,93,PRICE_LEVEL_MODERATE,30,USD,50,USD,Italian Restaurant,True,,True,,True,,True,True,True,True,True,True,True,False,,True,True,True,True,False,True,True,True,,False,,,,,,True,,
ChIJ4dHrDSNZwokRAos_Vn0qVAY,places/ChIJ4dHrDSNZwokRAos_Vn0qVAY,Rowdy Rooster - Penn,"140 W 32nd St, New York, NY 10001, USA","140 W 32nd St, New York",10001,40.748991,-73.9903832,4.4,202,PRICE_LEVEL_INEXPENSIVE,10,USD,20,USD,Restaurant,True,True,True,,,,True,True,True,,,,False,False,,,,False,True,,,,False,True,False,True,,,False,False,True,,
ChIJ03Z9mctZwokRdTvvz-JaBwk,places/ChIJ03Z9mctZwokRdTvvz-JaBwk,Village Square Pizza - Midtown,"147 W 35th St, New York, NY 10001, USA","147 W 35th St, New York",10001,40.751453999999995,-73.9891092,4.8,333,PRICE_LEVEL_MODERATE,1,USD,10,USD,Pizza Restaurant,True,True,True,,,,True,True,,,,,,False,,,,,True,,,,,,False,,,,,False,True,,
ChIJ98yXUKlZwokRdb3AjM-Y0zo,places/ChIJ98yXUKlZwokRdb3AjM-Y0zo,Stella 34 Trattoria,"151 W 34th St., New York, NY 10001, USA","151 W 34th St., New York",10001,40.7506123,-73.9879934,4.1,1388,PRICE_LEVEL_MODERATE,30,USD,50,USD,Italian Restaurant,True,True,True,,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,False,True,True,False,True,False,True,,,,,True,True,True
ChIJ3xjWra5ZwokRpCJ2uRUNlos,places/ChIJ3xjWra5ZwokRpCJ2uRUNlos,McDonald's,"151 West 34th Street (Macy's 7th Floor, New York, NY 10001, USA","151 West 34th Street (Macy's 7th Floor, New York",10001,40.7508631,-73.98906339999999,2.8,334,PRICE_LEVEL_INEXPENSIVE,10,USD,20,USD,Fast Food Restaurant,True,,True,,,True,True,True,,,,,,,True,,True,True,,False,,True,,True,False,True,,,False,,True,True,True
ChIJFY4KLq9ZwokROL0kzgBIbgE,places/ChIJFY4KLq9ZwokROL0kzgBIbgE,Starbucks,"875 6th Ave, New York, NY 10001, USA","875 6th Ave, New York",10001,40.7481539,-73.9892631,4,1108,PRICE_LEVEL_MODERATE,1,USD,10,USD,Coffee Shop,True,,True,,False,True,True,False,False,False,False,False,False,False,False,False,True,True,,False,True,,False,True,False,True,,,False,False,True,True,True
ChIJ03HkPGhbwokRhTFDD0GrUbU,places/ChIJ03HkPGhbwokRhTFDD0GrUbU,Sea Biscuit,"525 Craig Rd N, New York, NY 10004, USA","525 Craig Rd N, New York",10004,40.6917042,-74.0202706,3.9,10,,,,,,Bar,,,True,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
ChIJUymwHzxZwokR7PrGIBU3gz0,places/ChIJUymwHzxZwokR7PrGIBU3gz0,Milk & Roses,"35 Box St, Brooklyn, NY 11222, USA","35 Box St, Brooklyn",11222,40.7374258,-73.9550672,4.2,896,PRICE_LEVEL_MODERATE,30,USD,50,USD,Italian Restaurant,True,,True,False,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,False,True,True,False,True,False,True,,True,False,False,True,True,True
ChIJf9j4STxZwokRc9PDhX2eoHw,places/ChIJf9j4STxZwokRc9PDhX2eoHw,Glasserie,"95 Commercial St, Brooklyn, NY 11222, USA","95 Commercial St, Brooklyn",11222,40.737722,-73.9561763,4.5,874,PRICE_LEVEL_MODERATE,50,USD,100,USD,Mediterranean Restaurant,True,True,True,,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,False,True,False,True,,,False,False,,True,True
ChIJgRmpT4FZwokRgF1o5GgPQms,places/ChIJgRmpT4FZwokRgF1o5GgPQms,Bell Slip Social - Eleva Brooklyn Cafe,"7 Bell Slip, Brooklyn, NY 11222, USA","7 Bell Slip, Brooklyn",11222,40.73641430000001,-73.958503,4.5,156,,1,USD,10,USD,Coffee Shop,True,True,True,,,True,True,True,True,True,,True,True,False,True,True,True,True,True,,True,,False,True,False,True,,,False,False,True,True,True
ChIJRdQCQTxZwokRhnuh3R7NGts,places/ChIJRdQCQTxZwokRhnuh3R7NGts,Ashbox,"1154 Manhattan Ave, Brooklyn, NY 11222, USA","1154 Manhattan Ave, Brooklyn",11222,40.7377681,-73.95521339999999,4.7,187,PRICE_LEVEL_INEXPENSIVE,10,USD,20,USD,Japanese Restaurant,True,,True,,False,True,True,,False,False,True,True,False,False,False,False,True,True,,,True,,False,True,False,True,,,False,False,True,,
ChIJtzHzeUFZwokRVrZjWJ3tlwY,places/ChIJtzHzeUFZwokRVrZjWJ3tlwY,Nerina,"35 Commercial St, Brooklyn, NY 11222, USA","Parking lot, 35 Commercial St, Brooklyn",11222,40.7367541,-73.9579909,4.7,30,,50,USD,100,USD,Greek Restaurant,True,,True,,True,,,True,True,True,,,True,,,True,,,,,,,,,,,,,,,,,
ChIJn4rlYf9ZwokRaGOA-Z_u-Fo,places/ChIJn4rlYf9ZwokRaGOA-Z_u-Fo,Our Bar,"7 Bell Slip, Brooklyn, NY 11222, USA","7 Bell Slip, Brooklyn",11222,40.7365567,-73.95860019999999,5,4,,,,,,Bar,True,,True,,,,,,True,True,,,True,,,True,,,False,,True,True,,,False,,,,,False,,True,
ChIJVY3ENaxbwokRefauZrta9qc,places/ChIJVY3ENaxbwokRefauZrta9qc,Deux Chats,"27 Broadway, Brooklyn, NY 11249, USA","27 Broadway, Brooklyn",11249,40.7109622,-73.9677178,4.7,136,,50,USD,100,USD,Bar,False,False,True,False,True,,,,True,True,,,,False,,True,,,False,,True,,False,True,False,True,,,,False,,,
ChIJdXV_HdlbwokRHCnVEIndPSY,places/ChIJdXV_HdlbwokRHCnVEIndPSY,Patrizia's of Williamsburg,"35 Broadway, Brooklyn, NY 11249, USA","35 Broadway, Brooklyn",11249,40.710895099999995,-73.96737449999999,4.5,2147,PRICE_LEVEL_MODERATE,50,USD,100,USD,Italian Restaurant,True,True,True,,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,True,False,True,,True,False,,True,True,True
ChIJx6POq9lbwokR2Fm47S6DojQ,places/ChIJx6POq9lbwokR2Fm47S6DojQ,Giando on the Water,"400 Kent Ave, Brooklyn, NY 11249, USA","400 Kent Ave, Brooklyn",11249,40.710735899999996,-73.969274,4.5,1349,PRICE_LEVEL_MODERATE,50,USD,100,USD,Italian Restaurant,True,,True,,True,False,True,True,True,True,,,True,,False,True,True,True,,False,True,True,False,True,False,True,True,True,True,True,True,True,True
ChIJ3_aKBdlbwokRB4MzhiifcfE,places/ChIJ3_aKBdlbwokRB4MzhiifcfE,Barano,"26 Broadway, Brooklyn, NY 11249, USA","Bridgeview Towers, 26 Broadway, Brooklyn",11249,40.71052780000001,-73.9679151,4.4,631,PRICE_LEVEL_MODERATE,,,,,Italian Restaurant,True,True,True,,True,,True,True,True,True,True,True,True,False,True,True,True,True,False,False,True,True,False,True,False,True,,,,,True,True,True
ChIJ_cMjv51bwokRT_bpXRS98sk,places/ChIJ_cMjv51bwokRT_bpXRS98sk,PSARAKI,"420 Kent Ave, Brooklyn, NY 11249, USA","420 Kent Ave, Brooklyn",11249,40.7100978,-73.96930909999999,4.8,125,,50,USD,100,USD,Greek Restaurant,True,False,True,False,True,,True,True,True,True,True,,True,,,True,True,True,True,,True,True,False,True,False,True,,True,,,True,True,True
ChIJ91D7k8xbwokRKtwin3O0L7U,places/ChIJ91D7k8xbwokRKtwin3O0L7U,Xolo,"29 Dunham Pl, Brooklyn, NY 11249, USA","29 Dunham Pl, Brooklyn",11249,40.7115231,-73.96744919999999,4.7,161,PRICE_LEVEL_MODERATE,30,USD,50,USD,Mexican Restaurant,True,True,True,False,True,True,True,True,True,True,True,,True,,,True,True,True,,,True,True,,,False,,,,,False,True,True,True
ChIJw-WCWCJbwokR37ioHnWfT2c,places/ChIJw-WCWCJbwokR37ioHnWfT2c,Rossi's Lounge,"25 Broadway, Brooklyn, NY 11249, USA","25 Broadway, Brooklyn",11249,40.710928599999995,-73.9678212,4.9,67,,10,USD,20,USD,Bar,False,False,True,False,True,,,,True,True,,,False,,,True,,,False,False,True,True,,True,False,True,,True,False,False,,,
ChIJCW1nDL9bwokRYHwsJb7zY1Q,places/ChIJCW1nDL9bwokRYHwsJb7zY1Q,Bar Milagro,"29 Dunham Place, Xolo, Entrance on, S 6th St, Brooklyn, NY 11249, USA","Xolo, 29 Dunham Place, Entrance on, S 6th St, Brooklyn",11249,40.7115231,-73.96744919999999,4.7,22,,,,,,Bar,False,False,True,False,True,,,,True,True,,,False,,,True,,,False,False,True,True,,True,False,True,,,,False,,,
ChIJg01Rc9dbwokR-GukVpBMhAc,places/ChIJg01Rc9dbwokR-GukVpBMhAc,Crossie's Counter,"403 Kent Ave, Brooklyn, NY 11249, USA","403 Kent Ave, Brooklyn",11249,40.7105655,-73.9683331,4.9,51,PRICE_LEVEL_INEXPENSIVE,10,USD,20,USD,Takeout Restaurant,True,True,True,False,,False,False,True,,,False,,,,,,,,,,,,,True,False,True,,,,,True,,
ChIJ2RhsvJlZwokRUlfZRMmwzkk,places/ChIJ2RhsvJlZwokRUlfZRMmwzkk,Persone NYC,"420 Kent Ave, Brooklyn, NY 11249, USA","420 Kent Ave, Brooklyn",11249,40.7100012,-73.96905029999999,5,402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
ChIJadZNRVBbwokRo3S001_NSGg,places/ChIJadZNRVBbwokRo3S001_NSGg,مطعم دجاج,"25 Broadway, Brooklyn, NY 11249, USA","25 Broadway, Brooklyn",11249,40.710928599999995,-73.9678212,,,,,,,,Bar,,,True,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
ChIJI1oum69ZwokRui-zU3HRudA,places/ChIJI1oum69ZwokRui-zU3HRudA,NYC Water Cruises Pier 36,"299 South St, New York, NY 10002, USA","299 South St, New York",10002,40.7099985,-73.9844277,4.2,165,,,,,,Tour Agency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
ChIJj9E4GWxZwokR3JjtB6sR9GQ,places/ChIJj9E4GWxZwokR3JjtB6sR9GQ,Bluestone Lane Upper East Side Café,"1085 5th Ave, New York, NY 10128, USA","1085 5th Ave, New York",10128,40.783823,-73.95852529999999,4.2,1342,PRICE_LEVEL_MODERATE,,,,,Coffee Shop,True,True,True,,True,True,True,,True,True,True,True,True,,,True,True,True,True,,True,,False,True,False,True,,,False,False,True,,True
ChIJO_vFU6JYwokRct0ZO0gNxus,places/ChIJO_vFU6JYwokRct0ZO0gNxus,Noglu,"1260 Madison Ave, New York, NY 10128, USA","1260 Madison Ave, New York",10128,40.7835846,-73.9570232,3.5,728,PRICE_LEVEL_MODERATE,,,,,Restaurant,True,True,True,,False,,,,False,,,True,,False,False,False,True,True,True,,,,False,True,False,True,False,,False,False,,,
ChIJuaWAiHtZwokRT_wcvX3pSPE,places/ChIJuaWAiHtZwokRT_wcvX3pSPE,Paola's Osteria,"1246 Madison Ave, New York, NY 10128, USA","1246 Madison Ave, New York",10128,40.7831967,-73.9572878,4.1,301,,50,USD,100,USD,Italian Restaurant,True,True,True,,True,,True,True,True,True,True,True,True,False,,True,True,True,,,True,True,False,True,False,True,,,,,True,True,True
ChIJXdBIUqJYwokRSwWT1Yphyqg,places/ChIJXdBIUqJYwokRSwWT1Yphyqg,Eli's Essentials And Wine Bar,"1270 Madison Ave, New York, NY 10028, USA","1270 Madison Ave, New York",10028,40.783961999999995,-73.95681549999999,3.6,305,,,,,,Wine Bar,True,True,True,,True,,,,True,True,,,True,False,,,,True,,,True,True,False,True,False,True,,,,False,True,True,
ChIJUeKGTaJYwokR0wKxvcpuXlA,places/ChIJUeKGTaJYwokR0wKxvcpuXlA,Gina La Fornarina,"26 E 91st St, New York, NY 10128, USA","26 E 91st St, New York",10128,40.7840244,-73.9568924,4,175,PRICE_LEVEL_MODERATE,20,USD,30,USD,Italian Restaurant,True,True,True,True,True,,True,True,True,True,,True,True,False,,True,True,True,True,,True,True,,True,False,,,,,False,True,,True
ChIJiwaLAUpZwokRdIF-MXfVEvM,places/ChIJiwaLAUpZwokRdIF-MXfVEvM,Faherty Sun and Waves Brew,"1175 Madison Ave Cafe, New York, NY 10028, USA","1175 Madison Ave Cafe, New York",10028,40.78101720000001,-73.9583689,5,6,,,,,,Restaurant,,,True,,,,,True,,,,,,False,False,,True,True,,,,,False,,False,,,,,False,True,,
ChIJ4fsYSQBZwokRoVeedNSo4bQ,places/ChIJ4fsYSQBZwokRoVeedNSo4bQ,Bar 91,"26 E 91st St, New York, NY 10128, USA","26 E 91st St, New York",10128,40.784039299999996,-73.9566937,1,1,,,,,,French Restaurant,,,True,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,
ChIJgfSGFItbwokRyapm3iSkSsQ,places/ChIJgfSGFItbwokRyapm3iSkSsQ,The Walk Inn,"198 Union Ave, Brooklyn, NY 11211, USA","198 Union Ave, Brooklyn",11211,40.706203599999995,-73.9500766,4.3,33,,50,USD,100,USD,Bar,False,False,True,False,True,,,,True,True,,,,True,,True,,,False,False,True,True,False,True,False,False,True,True,,True,True,True,True
ChIJuXn84VtawokRB53athnIUos,places/ChIJuXn84VtawokRB53athnIUos,Subway,"196 Union Ave, Brooklyn, NY 11211, USA","196 Union Ave, Brooklyn",11211,40.706163499999995,-73.9501089,3.8,135,PRICE_LEVEL_INEXPENSIVE,10,USD,20,USD,Sandwich Shop,True,True,True,True,False,True,True,True,False,False,,,False,False,True,False,,True,True,False,,True,False,True,False,True,,,False,,True,,True
ChIJH6e6feNbwokRxNeTKG7rJGs,places/ChIJH6e6feNbwokRxNeTKG7rJGs,China Express,"192 Union Ave, Brooklyn, NY 11211, USA","192 Union Ave, Brooklyn",11211,40.706088,-73.9501404,4,161,PRICE_LEVEL_INEXPENSIVE,10,USD,20,USD,Chinese Restaurant,True,True,True,,False,,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,,False,,True,,,,,,True,,
ChIJUS7V_UBbwokRJ3lBSxJzHR4,places/ChIJUS7V_UBbwokRJ3lBSxJzHR4,Nyla Cafe,"362 Hewes St, Brooklyn, NY 11211, USA","362 Hewes St, Brooklyn",11211,40.7075873,-73.9516694,4.7,42,PRICE_LEVEL_INEXPENSIVE,1,USD,10,USD,Coffee Shop,True,True,True,False,True,True,True,False,,,True,True,True,,,,False,True,,True,True,,False,True,False,,,True,,,,,
ChIJDVVSSAJbwokR1llejwq9bG8,places/ChIJDVVSSAJbwokR1llejwq9bG8,Lanfranco's Pizza Inn,"198 Union Ave, Brooklyn, NY 11211, USA","198 Union Ave, Brooklyn",11211,40.706215799999995,-73.9501622,4.5,62,PRICE_LEVEL_INEXPENSIVE,1,USD,10,USD,Pizza Restaurant,True,True,True,True,False,,True,True,True,True,False,True,False,False,False,True,False,True,True,False,,,False,True,False,True,True,,False,True,True,True,True
ChIJ_6gXfORbwokROhDMAXsUAww,places/ChIJ_6gXfORbwokROhDMAXsUAww,Sheli,"492 Broadway, Brooklyn, NY 11211, USA","492 Broadway, Brooklyn",11211,40.705643099999996,-73.95100959999999,4.7,25,,,,,,Restaurant,True,True,True,,,,True,True,True,True,,,,,,True,,True,True,,True,True,,True,False,True,,,,,True,,
ChIJHYGHtKtbwokR0l9Mtbsy2ks,places/ChIJHYGHtKtbwokR0l9Mtbsy2ks,Cellar@42,"426 S 5th St, Brooklyn, NY 11211, USA","426 S 5th St, Brooklyn",11211,40.7070426,-73.9518969,4.1,9,PRICE_LEVEL_MODERATE,20,USD,30,USD,Restaurant,True,True,True,False,,True,True,False,True,True,True,,,,,True,True,True,,,True,True,,,False,,,,,False,,,
ChIJD8cBUu1bwokR6Tu6mxfJM5w,places/ChIJD8cBUu1bwokR6Tu6mxfJM5w,Mama Duluca’s Pizza,"196 Union Ave, Brooklyn, NY 11211, USA","196 Union Ave, Brooklyn",11211,40.7061217,-73.9500903,,,PRICE_LEVEL_INEXPENSIVE,,,,,Pizza Restaurant,True,True,True,False,,,,,,,,,,,True,,,,True,,,,,,,,,,,,,,
ChIJxTHke6JZwokRCLWVd99eDBw,places/ChIJxTHke6JZwokRCLWVd99eDBw,Union Square Cafe,"101 E 19th St, New York, NY 10003, USA","101 E 19th St, New York",10003,40.7377702,-73.9878767,4.6,2051,PRICE_LEVEL_EXPENSIVE,50,USD,100,USD,Restaurant,True,True,True,False,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,True,False,False,False,False,False,True,True,True,True
ChIJIQntspT8ZUARP3MLeK4a1vA,places/ChIJIQntspT8ZUARP3MLeK4a1vA,Pete's Tavern,"129 E 18th St, New York, NY 10003, USA","129 E 18th St, New York",10003,40.7364915,-73.9867118,4.4,1591,PRICE_LEVEL_MODERATE,20,USD,30,USD,Restaurant,True,True,True,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,,False,False,True,,True
ChIJvYavzZ5ZwokRBQj3hhDtpfk,places/ChIJvYavzZ5ZwokRBQj3hhDtpfk,GupShup,"115 E 18th St (Between Park Ave &, Irving Pl, New York, NY 10003, USA","115 E 18th St (Between Park Ave &, Irving Pl, New York",10003,40.7368777,-73.98764,4.3,2488,PRICE_LEVEL_MODERATE,50,USD,100,USD,Indian Restaurant,True,True,True,True,True,,True,True,True,True,True,True,True,False,False,True,True,True,,False,True,True,False,True,False,True,,True,False,False,True,True,True
ChIJgWBWFaBZwokRfOWdBPY5Y0o,places/ChIJgWBWFaBZwokRfOWdBPY5Y0o,The Stand NYC,"116 E 16th St, New York, NY 10003, USA","116 E 16th St, New York",10003,40.7353369,-73.98847909999999,4.4,1538,PRICE_LEVEL_MODERATE,,,,,Comedy Club,True,,,,True,,,,True,True,True,,,False,,True,,,False,,True,True,,True,False,True,,,False,False,True,True,True
ChIJUd1sYJ9ZwokRRkqniQdJ144,places/ChIJUd1sYJ9ZwokRRkqniQdJ144,Casa Mono,"52 Irving Pl, New York, NY 10003, USA","52 Irving Pl, New York",10003,40.7358936,-73.9871361,4.3,1611,PRICE_LEVEL_EXPENSIVE,50,USD,100,USD,Spanish Restaurant,True,True,True,False,True,False,True,True,True,True,False,False,True,False,False,False,True,True,True,False,True,,False,True,False,True,False,,,False,True,,True
ChIJM77SlaFZwokRUdDxtDv9560,places/ChIJM77SlaFZwokRUdDxtDv9560,Daily Provisions - Union Square,"103 E 19th St, New York, NY 10003, USA","103 E 19th St, New York",10003,40.7376631,-73.9876085,4.6,1164,PRICE_LEVEL_MODERATE,10,USD,20,USD,Restaurant,True,True,True,,False,True,True,True,True,True,True,True,True,False,False,False,True,True,False,,True,False,False,True,False,True,False,,,False,True,True,False
ChIJw-9BIqJZwokRJHawGH7Y_kc,places/ChIJw-9BIqJZwokRJHawGH7Y_kc,Old Town Bar,"45 E 18th St, New York, NY 10003, USA","45 E 18th St, New York",10003,40.737611099999995,-73.9891583,4.4,1594,PRICE_LEVEL_MODERATE,20,USD,30,USD,Bar,True,True,True,False,False,,True,True,True,True,,False,False,False,False,True,True,True,False,False,True,True,False,True,False,True,False,True,False,False,True,,True
ChIJc1Vf7KFZwokR1YL2Rn9oxi8,places/ChIJc1Vf7KFZwokR1YL2Rn9oxi8,Boucherie Union Square,"225 Park Ave S, New York, NY 10003, USA","AMERICAN WOOLEN BUILDING, 225 Park Ave S, New York",10003,40.7372552,-73.9882246,4.7,3799,PRICE_LEVEL_EXPENSIVE,50,USD,100,USD,French Restaurant,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,False,False,True,True,False,True,False,True,False,True,False,False,True,True,True
ChIJb85ryKFZwokRaCJqC07E0G0,places/ChIJb85ryKFZwokRaCJqC07E0G0,Friend Of A Farmer - Gramercy Park,"77 Irving Pl Ground Floor, New York, NY 10003, USA","77 Irving Pl Ground Floor, New York",10003,40.7368776,-73.98686230000001,4.3,1701,PRICE_LEVEL_MODERATE,,,,,American Restaurant,True,True,True,,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,,True,True,False,True,False,True,,True,False,False,True,True,True
ChIJafcWm6FZwokRAD6WiHiQdpE,places/ChIJafcWm6FZwokRAD6WiHiQdpE,Barbounia,"250 Park Ave S, New York, NY 10003, USA","250 Park Ave S, New York",10003,40.7383263,-73.9880646,4.5,2582,PRICE_LEVEL_EXPENSIVE,50,USD,100,USD,Mediterranean Restaurant,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,,True,True,False,True,False,True,,True,False,,True,True,True
ChIJ_xzMHNtZwokRdVig2X11Rvk,places/ChIJ_xzMHNtZwokRdVig2X11Rvk,Martiny’s,"121 E 17th St, New York, NY 10003, USA","121 E 17th St, New York",10003,40.7361399,-73.9877486,4.3,328,,50,USD,100,USD,Bar,False,False,True,,True,,,,True,True,,,False,False,,True,,,False,False,True,,False,True,False,True,False,,False,False,,,
ChIJN40c3qFZwokRXMy2Eb1vKj8,places/ChIJN40c3qFZwokRXMy2Eb1vKj8,Dear Irving Gramercy,"55 Irving Pl, New York, NY 10003, USA","55 Irving Pl, New York",10003,40.7362234,-73.9874495,4.6,973,PRICE_LEVEL_EXPENSIVE,,,,,Bar,False,False,True,False,True,,,,True,True,,,False,False,,True,,,False,False,True,True,False,True,False,False,True,True,False,False,False,True,True
ChIJDxR7d59ZwokRkTMW7oCrVl4,places/ChIJDxR7d59ZwokRkTMW7oCrVl4,Gramercy Kitchen,"184 3rd Ave, New York, NY 10003, USA","184 3rd Ave, New York",10003,40.735189,-73.98614529999999,4.3,789,PRICE_LEVEL_MODERATE,20,USD,30,USD,Diner,True,True,True,True,,True,True,True,True,True,True,True,False,False,,True,True,True,True,,True,True,False,True,False,True,,True,False,,True,True,True
ChIJV9twMKRZwokRkXW1n1miJeQ,places/ChIJV9twMKRZwokRkXW1n1miJeQ,Isabelle's Osteria,"245 Park Ave S, New York, NY 10003, USA","245 Park Ave S, New York",10003,40.737975999999996,-73.9875872,4.6,784,PRICE_LEVEL_EXPENSIVE,50,USD,100,USD,Italian Restaurant,True,True,True,True,True,,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,False,True,False,True,False,True,False,,True,True,True
ChIJq7G-HTtZwokRkQvXiYeiuco,places/ChIJq7G-HTtZwokRkQvXiYeiuco,Oceans,"233 Park Ave S, New York, NY 10003, USA","233 Park Ave S, New York",10003,40.7375453,-73.9880897,4.6,666,PRICE_LEVEL_VERY_EXPENSIVE,100,USD,,,Restaurant,True,False,True,False,True,False,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,False,True,False,True,False,True,False,False,True,True,True
